MB_CODE_2021,MB_CATEGORY_NAME_2021,AREA_ALBERS_SQKM,Dwelling,Person,State,
50391857700,Parkland,0.0288,0,0,5,
50391857800,Parkland,0.0137,0,0,5,
50391857900,Residential,0.0404,44,149,5,
50391858000,Residential,0.0315,38,120,5,
50391858100,Residential,0.0319,36,118,5,
50391858200,Primary Production,115.841,26,74,5,
50391858300,Residential,0.1292,59,79,5,
50391858400,Residential,0.0114,40,37,5,
50391858500,Transport,0.1691,0,0,5,
50391858600,Residential,0.0501,42,92,5,
50391858700,Residential,3.8805,73,198,5,
50391858800,Education,0.6568,0,0,5,
50391859100,Residential,0.0445,83,90,5,
50391859200,Parkland,0.6966,0,0,5,
50391859300,Residential,0.1242,54,132,5,
50391859400,Residential,1.2057,26,35,5,
50391859500,Residential,0.0719,32,50,5,
50391859600,Residential,0.0162,27,47,5,
50391859700,Residential,0.039,49,116,5,
50391859800,Residential,0.0273,30,58,5,
50391859900,Residential,0.0179,26,36,5,
50391860000,Parkland,0.0045,0,0,5,
50391860100,Residential,0.0172,45,79,5,
50391860200,Industrial,0.1108,0,0,5,
50391860300,Residential,0.0173,29,76,5,
50391860400,Residential,0.0153,34,62,5,
50391860500,Residential,0.059,42,87,5,
50391860600,Residential,0.0333,27,62,5,
50391860700,Residential,0.0261,39,71,5,
50391860800,Residential,0.0837,0,0,5,
50391860900,Residential,0.0209,47,85,5,
50391861000,Residential,0.0595,56,116,5,
50391861100,Parkland,0.0389,0,0,5,
50391861200,Residential,0.0069,44,60,5,
50391861300,Residential,0.0068,59,5,5,
50391861400,Residential,0.0227,40,103,5,
50391861500,Residential,0.016,31,73,5,
50391861600,Residential,0.0133,30,62,5,
50391861700,Residential,0.017,35,64,5,
50391861800,Residential,0.0728,44,92,5,
50391861900,Residential,0.0303,48,150,5,
50391862000,Residential,0.0451,53,146,5,
50391862100,Residential,0.0431,46,86,5,
50391862200,Residential,0.0335,28,68,5,
50391862300,Residential,0.0269,33,64,5,
50391862400,Residential,0.0609,41,130,5,
50391862500,Residential,0.0671,51,121,5,
50391862600,Residential,0.0668,33,83,5,
50391862700,Residential,0.0578,27,55,5,
50391862800,Residential,0.0147,45,71,5,
50391862900,Residential,0.0214,32,53,5,
50391863000,Residential,0.0146,35,46,5,
50391863100,Residential,0.0073,41,57,5,
50391863200,Residential,0.015,55,53,5,
50391863300,Residential,0.0224,55,65,5,
50391863400,Residential,0.0167,38,66,5,
50391863500,Residential,0.0183,31,66,5,
50391863600,Residential,0.0207,43,97,5,
50391863700,Residential,0.0155,27,38,5,
50391863800,Residential,0.0477,59,179,5,
50391863900,Residential,0.0304,32,116,5,
50391864000,Residential,0.1421,49,174,5,
50391864100,Commercial,0.0618,0,4,5,
50391864200,Residential,0.0328,27,67,5,
50391864300,Residential,0.0392,47,114,5,
50391864400,Residential,0.1421,35,94,5,
50391864500,Residential,0.4983,54,11,5,
50391864600,Residential,1.0675,53,72,5,
50391864700,Residential,0.05,33,83,5,
50391864800,Residential,0.0959,167,85,5,
50391864900,Parkland,0.5955,0,0,5,
50391865000,Parkland,3.2217,0,0,5,
50391865100,Residential,0.0674,38,83,5,
50391865200,Residential,0.0224,43,95,5,
50391865300,Residential,0.0502,46,120,5,
50391865400,Residential,0.5157,12,44,5,
50391865500,Residential,0.8901,35,68,5,
50391865600,Residential,0.5312,32,102,5,
50391865700,Residential,0.0632,43,120,5,
50391865800,Parkland,8.6349,0,0,5,
50391865900,Residential,0.0434,36,79,5,
50391866000,Residential,0.0503,62,167,5,
50391866100,Residential,0.0056,23,61,5,
50391866200,Residential,0.0288,31,93,5,
50391866300,Residential,0.0112,18,33,5,
50391866400,Residential,0.0177,35,80,5,
50391866500,Residential,0.023,27,63,5,
50391866600,Residential,0.0384,53,121,5,
50391866700,Residential,0.019,30,57,5,
50391866800,Residential,0.0416,33,77,5,
50391866900,Residential,0.0227,39,60,5,
50391867000,Residential,0.0038,11,23,5,
50391867100,Residential,0.02,33,79,5,
50391867200,Industrial,0.0956,0,6,5,
50391867300,Residential,0.0449,60,129,5,
50391867400,Residential,0.056,25,57,5,
50391867600,Residential,0.0402,49,118,5,
50391867700,Residential,0.0308,38,82,5,
50391867800,Primary Production,6268.2839,5,11,5,
50391867900,Residential,0.1538,26,31,5,
50391868000,Primary Production,27.3402,25,61,5,
50391868200,Residential,0.0319,44,109,5,
50391868300,Residential,0.0392,35,113,5,
50391868400,Residential,0.0253,29,87,5,
50391868500,Residential,0.0648,27,91,5,
50391868600,Parkland,0.495,0,0,5,
50391868700,Residential,0.0383,48,48,5,
50391868800,Parkland,0.0868,0,0,5,
50391868900,Commercial,0.1027,0,0,5,
50391869000,Commercial,0.052,0,0,5,
50391869100,Primary Production,25380.0857,3,51,5,
50391869200,Residential,0.416,28,57,5,
50391869300,Other,2.6528,3,6,5,
50391869400,Residential,0.0456,34,79,5,
50391869500,Residential,0.4636,31,53,5,
50391869600,Residential,0.0707,35,54,5,
50391869700,Residential,0.0094,24,34,5,
50391869800,Residential,0.0222,45,74,5,
50391869900,Residential,0.0204,30,44,5,
50391870000,Parkland,0.0149,0,0,5,
50391870100,Residential,0.0215,37,35,5,
50391870200,Residential,0.0485,63,79,5,
50391870300,Residential,0.6528,23,58,5,
50391870400,Residential,0.0443,38,99,5,
50391870500,Residential,0.0232,23,57,5,
50391870600,Residential,0.0631,49,60,5,
50391870700,Residential,0.0777,38,68,5,
50391870800,Residential,0.0513,48,104,5,
50391870900,Residential,0.0875,84,155,5,
50391871000,Primary Production,3.2266,15,32,5,
50391871100,Residential,0.0198,50,77,5,
50391871200,Residential,0.034,44,129,5,
50391871300,Residential,0.0367,47,127,5,
50391871400,Residential,0.0361,49,149,5,
50391871600,Residential,0.0523,70,196,5,
50391871700,Residential,0.0112,36,71,5,
50391871800,Primary Production,6967.8082,4,0,5,
50391871900,Residential,0.0368,36,76,5,
50391872000,Residential,0.0801,27,75,5,
50391872200,Residential,0.1361,7,18,5,
50391872300,Residential,0.0435,59,173,5,
50391872400,Parkland,0.0582,0,0,5,
50391872500,Commercial,0.1398,0,0,5,
50391872600,Residential,0.0609,69,185,5,
50391872700,Residential,0.0324,42,156,5,
50391872800,Commercial,0.0159,0,0,5,
50391872900,Residential,0.0068,53,80,5,
50391873000,Residential,0.029,52,136,5,
50391873100,Residential,0.0188,23,81,5,
50391873300,Residential,0.0239,34,104,5,
50391873400,Residential,0.0318,36,87,5,
50391873500,Residential,0.047,31,79,5,
50391873600,Parkland,0.0673,0,0,5,
50391873700,Residential,0.0185,38,70,5,
50391873800,Residential,0.024,38,114,5,
50391873900,Residential,0.0141,27,69,5,
50391874000,Residential,0.02,21,37,5,
50391874100,Residential,0.0618,40,63,5,
50391874200,Commercial,0.0688,0,0,5,
50391874300,Residential,0.0178,37,106,5,
50391874400,Residential,0.0394,28,82,5,
50391874500,Residential,0.0442,53,156,5,
50391874600,Residential,0.0321,39,105,5,
50391874700,Parkland,0.0109,0,0,5,
50391874800,Other,0.454,0,0,5,
50391874900,Residential,0.0777,58,185,5,
50391875000,Residential,0.043,53,186,5,
50391875100,Residential,0.1634,44,155,5,
50391875200,Residential,0.0482,63,230,5,
50391875300,Residential,0.031,46,122,5,
50391875500,Residential,0.0446,43,127,5,
50391875600,Residential,0.0133,65,72,5,
50391875700,Parkland,0.003,0,0,5,
50391875800,Primary Production,10229.1167,24,98,5,
50391875900,Residential,0.0265,32,115,5,
50391876000,Parkland,0.0271,0,0,5,
50391876100,Residential,0.027,33,85,5,
50391876200,Residential,0.0335,14,55,5,
50391876300,Residential,0.0117,22,60,5,
50391876400,Parkland,0.0267,0,0,5,
50391876500,Parkland,0.0871,0,0,5,
50391876600,Residential,0.0262,39,118,5,
50391876700,Residential,0.0172,38,99,5,
50391876800,Residential,0.0289,47,116,5,
50391876900,Residential,0.0297,51,140,5,
50391877000,Residential,0.0348,28,82,5,
50391877100,Residential,0.0428,37,97,5,
50391877200,Residential,0.0279,51,155,5,
50391877300,Residential,0.017,25,74,5,
50391877500,Residential,0.0556,74,247,5,
50391877600,Residential,0.0228,35,109,5,
50391877700,Residential,0.0234,30,125,5,
50391877800,Residential,0.0588,0,0,5,
50391877900,Residential,0.0216,50,145,5,
50391878000,Parkland,0.015,0,0,5,
50391878100,Parkland,0.0487,0,0,5,
50391878200,Residential,11.3147,17,33,5,
50391878300,Residential,1.8621,18,25,5,
50391878500,Residential,0.039,42,100,5,
50391878600,Residential,0.0242,26,82,5,
50391878700,Residential,0.0293,39,90,5,
50391878800,Residential,0.0192,35,85,5,
50391878900,Residential,0.0287,37,97,5,
50391879000,Residential,0.0463,51,150,5,
50391879100,Residential,0.042,59,151,5,
50391879200,Residential,0.0366,41,127,5,
50391879400,Residential,0.0129,24,78,5,
50391879500,Residential,0.0281,68,169,5,
50391879600,Residential,0.0147,30,81,5,
50391879700,Residential,0.0177,24,82,5,
50391879800,Residential,0.0198,24,66,5,
50391879900,Residential,0.0213,33,105,5,
50391880000,Parkland,0.0058,0,0,5,
50391880100,Residential,0.0389,48,130,5,
50391880200,Residential,0.0313,46,158,5,
50391880300,Education,0.1161,0,0,5,
50391880400,Parkland,0.1731,0,0,5,
50391880500,Residential,0.0157,29,92,5,
50391880600,Residential,0.0196,42,103,5,
50391880700,Residential,0.0224,44,123,5,
50391880800,Residential,0.0323,53,150,5,
50391880900,Residential,0.0216,41,112,5,
50391881000,Residential,0.0172,44,114,5,
50391881100,Residential,0.0169,32,104,5,
50391881200,Residential,0.026,46,152,5,
50391881400,Residential,0.0291,61,139,5,
50391881500,Residential,0.0293,33,95,5,
50391881600,Residential,0.0203,32,95,5,
50391881700,Residential,0.0237,37,113,5,
50391881800,Residential,0.0244,44,117,5,
50391881900,Residential,0.033,27,77,5,
50391882000,Residential,0.0357,41,104,5,
50391882100,Parkland,0.0398,0,0,5,
50391882200,Residential,0.0231,34,83,5,
50391882300,Residential,0.0287,45,122,5,
50391882400,Residential,0.0108,18,27,5,
50391882500,Residential,0.0366,54,149,5,
50391882600,Residential,0.0136,32,63,5,
50391882700,Residential,0.0281,51,132,5,
50391882800,Residential,0.0277,54,139,5,
50391882900,Parkland,0.0284,0,0,5,
50391883000,Parkland,0.0298,0,0,5,
50391883100,Residential,0.0191,30,102,5,
50391883200,Residential,0.0117,20,60,5,
50391883300,Residential,0.0242,28,79,5,
50391883400,Parkland,0.1025,0,0,5,
50391883500,Residential,0.0565,29,97,5,
50391883600,Residential,0.0447,46,122,5,
50391883700,Residential,0.0061,81,122,5,
50391883800,Residential,6.9665,55,177,5,
50391883900,Residential,0.0262,33,110,5,
50391884000,Residential,0.0236,33,109,5,
50391884100,Parkland,0.0145,0,0,5,
50391884200,Residential,0.0105,21,60,5,
50391884300,Residential,0.0134,47,81,5,
50391884400,Residential,0.0321,53,119,5,
50391884500,Education,0.0135,0,0,5,
50391884600,Parkland,0.0028,0,0,5,
50391884700,Residential,0.0198,12,32,5,
50391884800,Residential,0.0241,43,116,5,
50391884900,Residential,0.0274,46,140,5,
50391885000,Residential,0.0224,33,105,5,
50391885100,Residential,0.0187,37,83,5,
50391885200,Residential,0.0343,41,132,5,
50391885300,Residential,0.0169,31,90,5,
50391885400,Residential,0.0339,53,149,5,
50391885500,Primary Production,66.4159,54,98,5,
50391885600,Residential,0.0466,63,158,5,
50391885700,Residential,0.0345,50,158,5,
50391885800,Residential,0.0121,31,74,5,
50391885900,Parkland,0.0075,0,0,5,
50391886000,Parkland,0.0096,0,0,5,
50391886100,Residential,0.0184,28,90,5,
50391886200,Residential,0.0275,35,135,5,
50391886300,Parkland,0.0095,0,0,5,
50391886400,Residential,0.0304,39,128,5,
50391886500,Residential,0.0227,29,105,5,
50391886600,Education,0.0171,0,0,5,
50391886700,Commercial,0.0233,0,0,5,
50391886800,Hospital/Medical,0.0847,89,220,5,
50391886900,Residential,0.0268,38,80,5,
50391887000,Residential,0.0072,6,25,5,
50391887100,Residential,0.0275,44,125,5,
50391887200,Residential,0.0351,46,131,5,
50391887300,Residential,0.0167,16,48,5,
50391887400,Residential,0.0508,38,103,5,
50391887500,Residential,0.0407,34,84,5,
50391887600,Residential,0.0181,36,101,5,
50391887700,Residential,0.0179,30,88,5,
50391887800,Residential,0.0216,33,113,5,
50391887900,Residential,0.089,52,80,5,
50391888000,Commercial,0.1658,5,12,5,
50391888100,Residential,0.0195,45,113,5,
50391888200,Residential,0.0207,27,113,5,
50391888300,Residential,0.0377,62,187,5,
50391888400,Residential,0.016,33,65,5,
50391888500,Residential,0.0253,47,134,5,
50391888600,Residential,0.0126,27,71,5,
50391888700,Residential,0.1193,49,69,5,
50391888800,Residential,0.0195,29,73,5,
50391888900,Education,0.3229,4,27,5,
50391889000,Residential,0.0216,51,37,5,
50391889100,Residential,0.0292,36,94,5,
50391889200,Residential,0.0371,52,177,5,
50391889300,Residential,0.0363,45,162,5,
50391889400,Residential,0.0116,63,97,5,
50391889500,Transport,0.091,0,0,5,
50391889600,Residential,0.0131,16,37,5,
50391889700,Residential,0.0157,30,85,5,
50391889800,Residential,0.0232,46,139,5,
50391889900,Residential,0.0126,28,80,5,
50391890000,Parkland,0.0398,0,0,5,
50391890100,Residential,0.0146,30,86,5,
50391890200,Residential,0.0253,49,153,5,
50391890300,Primary Production,5953.3671,60,8,5,
50391890400,Residential,4.5393,15,56,5,
50391890500,Residential,0.5625,13,40,5,
50391890600,Residential,0.0185,22,89,5,
50391890700,Residential,0.0143,11,35,5,
50391890800,Residential,0.0169,30,77,5,
50391890900,Parkland,0.0127,0,0,5,
50391891000,Parkland,0.0121,0,0,5,
50391891100,Residential,0.0196,36,110,5,
50391891200,Residential,0.0191,20,56,5,
50391891300,Primary Production,166.6523,39,116,5,
50391891400,Education,0.0654,0,0,5,
50391891500,Residential,0.0818,35,76,5,
50391891600,Residential,0.0367,76,128,5,
50391891700,Residential,0.0818,17,37,5,
50391891800,Residential,0.0205,7,8,5,
50391891900,Residential,0.039,55,143,5,
50391892000,Residential,0.0294,46,154,5,
50391892100,Residential,0.0143,22,65,5,
50391892200,Residential,0.0192,25,98,5,
50391892300,Residential,0.0692,164,51,5,
50391892400,Residential,0.028,45,147,5,
50391892500,Residential,0.0164,39,106,5,
50391892600,Residential,0.0138,31,86,5,
50391892700,Residential,0.0147,31,77,5,
50391892800,Residential,0.0123,35,87,5,
50391892900,Residential,0.023,38,111,5,
50391893000,Residential,0.0189,32,74,5,
50391893100,Residential,0.036,37,129,5,
50391893200,Residential,0.0676,61,189,5,
50391893300,Residential,0.0139,25,70,5,
50391893400,Residential,0.0243,45,110,5,
50391893500,Residential,0.0236,33,88,5,
50391893600,Residential,0.0346,27,100,5,
50391893700,Residential,0.0393,58,137,5,
50391893800,Residential,0.0241,21,52,5,
50391893900,Residential,0.0368,47,115,5,
50391894000,Residential,0.0154,26,76,5,
50391894100,Residential,0.0335,25,69,5,
50391894200,Residential,0.1309,43,126,5,
50391894300,Residential,0.0281,3,15,5,
50391894400,Residential,0.0947,45,79,5,
50391894500,Residential,0.0392,49,150,5,
50391894600,Residential,0.1813,43,47,5,
50391894700,Residential,0.0144,34,64,5,
50391894800,Residential,0.1373,0,0,5,
50391894900,Parkland,0.014,0,0,5,
50391895000,Primary Production,11414.4054,8,21,5,
50391895100,Primary Production,25869.3918,12,12,5,
50391895200,Residential,0.0785,34,87,5,
50391895300,Residential,0.0201,29,73,5,
50391895400,Residential,0.0359,49,140,5,
50391895500,Residential,0.0446,57,149,5,
50391895600,Residential,0.0157,21,74,5,
50391895700,Residential,0.0267,49,101,5,
50391895800,Residential,0.0359,33,116,5,
50391895900,Residential,0.0302,48,113,5,
50391896000,Residential,0.0043,27,41,5,
50391896100,Residential,0.0054,47,83,5,
50391896200,Residential,0.0127,30,59,5,
50391896300,Residential,0.0135,25,64,5,
50391896400,Residential,0.0212,42,101,5,
50391896500,Residential,0.0121,27,51,5,
50391896600,Residential,0.0152,34,70,5,
50391896700,Residential,0.1099,0,0,5,
50391896800,Residential,0.1064,38,123,5,
50391896900,Residential,0.0428,45,160,5,
50391897000,Residential,0.0569,41,130,5,
50391897100,Residential,0.0321,36,127,5,
50391897200,Residential,0.0177,28,79,5,
50391897300,Residential,2.0887,8,0,5,
50391897400,Residential,7.8472,9,0,5,
50391897500,Residential,0.0298,23,56,5,
50391897600,Residential,21.842,14,38,5,
50391897700,Residential,0.9373,58,205,5,
50391897800,Residential,0.0228,54,127,5,
50391897900,Parkland,0.0476,0,0,5,
50391898100,Residential,0.0224,31,90,5,
50391898200,Residential,0.0211,27,68,5,
50391898300,Residential,0.0152,29,81,5,
50391898400,Residential,0.0207,28,100,5,
50391898500,Residential,0.0196,30,99,5,
50391898600,Residential,0.0257,34,128,5,
50391898700,Residential,0.0255,25,69,5,
50391898800,Residential,0.0555,56,138,5,
50391898900,Commercial,0.0187,0,0,5,
50391899000,Residential,0.0306,57,40,5,
50391899100,Residential,0.0197,0,0,5,
50391899200,Residential,0.0359,35,35,5,
50391899300,Residential,0.045,42,89,5,
50391899400,Residential,0.0489,44,91,5,
50391899500,Residential,8.8086,4,12,5,
50391899600,Primary Production,7592.3315,35,176,5,
50391899700,Residential,2.0022,12,9,5,
50391899900,Commercial,0.0439,149,27,5,
50391900000,Parkland,0.0057,0,0,5,
50391900100,Primary Production,1235.0086,0,0,5,
50391900200,Residential,26.027,6,9,5,
50391900300,Residential,0.0127,20,66,5,
50391900400,Residential,0.0495,22,52,5,
50391900500,Residential,0.0105,19,48,5,
50391900600,Residential,0.0164,28,83,5,
50391900700,Residential,0.0161,26,75,5,
50391900800,Residential,0.0406,51,147,5,
50391900900,Residential,0.0078,16,22,5,
50391901000,Residential,0.4904,0,0,5,
50391901100,Residential,0.1352,13,47,5,
50391901200,Residential,0.4646,0,0,5,
50391901300,Residential,0.0214,31,65,5,
50391901400,Residential,0.0921,0,0,5,
50391901500,Residential,0.009,24,49,5,
50391901600,Residential,0.0297,28,54,5,
50391901700,Residential,0.0137,21,68,5,
50391901800,Residential,0.0253,56,134,5,
50391901900,Residential,0.0218,35,98,5,
50391902000,Residential,0.0197,21,48,5,
50391902100,Residential,0.0454,31,86,5,
50391902200,Residential,0.5726,32,78,5,
50391902300,Residential,0.0178,37,38,5,
50391902400,Residential,0.0574,55,129,5,
50391902500,Residential,0.0173,25,39,5,
50391902600,Residential,0.0166,15,42,5,
50391902700,Residential,0.0062,20,15,5,
50391902800,Residential,0.0107,3,8,5,
50391902900,Residential,0.0188,24,69,5,
50391903000,Other,1.0744,15,42,5,
50391903100,Residential,0.688,41,144,5,
50391903200,Residential,0.025,25,85,5,
50391903300,Residential,0.0216,37,95,5,
50391903400,Residential,0.0731,0,0,5,
50391903500,Residential,0.0161,0,0,5,
50391903600,Residential,0.0126,0,0,5,
50391903700,Residential,0.0211,0,0,5,
50391903800,Residential,0.0281,37,113,5,
50391903900,Residential,0.0207,12,38,5,
50391904000,Residential,0.0248,32,105,5,
50391904100,Residential,0.0171,27,76,5,
50391904200,Residential,0.0153,24,72,5,
50391904300,Residential,0.0171,28,79,5,
50391904400,Residential,0.0158,32,84,5,
50391904500,Residential,0.0237,0,0,5,
50391904600,Residential,0.0392,32,61,5,
50391904700,Residential,0.0258,39,108,5,
50391904800,Residential,0.022,40,121,5,
50391904900,Residential,0.0147,22,62,5,
50391905000,Residential,0.0324,36,82,5,
50391905100,Commercial,0.0247,0,9,5,
50391905200,Residential,0.0327,30,62,5,
50391905300,Residential,0.0324,17,47,5,
50391905400,Parkland,0.0366,0,0,5,
50391905500,Residential,0.023,17,26,5,
50391905600,Residential,0.0174,41,89,5,
50391905700,Residential,0.0177,29,58,5,
50391905900,Residential,0.0683,54,143,5,
50391906000,Residential,0.0226,31,80,5,
50391906100,Residential,0.0233,35,85,5,
50391906200,Residential,0.0178,33,85,5,
